id,window_id,asset,placed,seconds_to_close,bid,distance,reason,pre_data,timestamp
1025,fifteen_min_KXBTC15M-26MAR082215,btc,1,8.0,99,81.1800000000003,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66150.0, ""spot_coinbase"": 66143.02, ""distance_kraken"": 77.69000000000233, ""distance_coinbase"": 84.66999999999825}",1773022492.88357
1026,fifteen_min_KXETH15M-26MAR082215,eth,0,8.0,99,1.88499999999999,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1944.72, ""spot_coinbase"": 1944.49, ""distance_kraken"": 1.7699999999999818, ""distance_coinbase"": 2.0}",1773022493.72091
1027,fifteen_min_KXSOL15M-26MAR082215,sol,1,7.0,99,0.200000000000003,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 81.97, ""spot_coinbase"": 81.945, ""distance_kraken"": 0.1875, ""distance_coinbase"": 0.21250000000000568}",1773022494.57061
1028,fifteen_min_KXXRP15M-26MAR082215,xrp,0,6.0,99,0.00141000000000002,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34153, ""spot_coinbase"": 1.34205, ""distance_kraken"": 0.0016700000000000603, ""distance_coinbase"": 0.0011499999999999844}",1773022495.43854
1029,fifteen_min_KXBTC15M-26MAR082215,btc,1,4.0,99,81.1800000000003,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66150.0, ""spot_coinbase"": 66143.02, ""distance_kraken"": 77.69000000000233, ""distance_coinbase"": 84.66999999999825}",1773022497.23741
1030,fifteen_min_KXETH15M-26MAR082215,eth,0,3.0,99,1.55000000000007,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1945.3, ""spot_coinbase"": 1944.58, ""distance_kraken"": 1.1900000000000546, ""distance_coinbase"": 1.9100000000000819}",1773022498.01704
1031,fifteen_min_KXSOL15M-26MAR082215,sol,1,2.0,99,0.189999999999998,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 81.97, ""spot_coinbase"": 81.965, ""distance_kraken"": 0.1875, ""distance_coinbase"": 0.19249999999999545}",1773022498.75143
1032,fifteen_min_KXXRP15M-26MAR082215,xrp,0,2.0,99,0.00122999999999995,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34239, ""spot_coinbase"": 1.34155, ""distance_kraken"": 0.0008099999999999774, ""distance_coinbase"": 0.0016499999999999293}",1773022499.74461
1033,fifteen_min_KXSOL15M-26MAR082230,sol,0,75.0,90,0.107700000000001,low_distance,"{""quote"": {""yes_bid"": 7, ""yes_ask"": 10, ""no_bid"": 90, ""no_ask"": 93}, ""spot_kraken"": 81.88, ""spot_coinbase"": 81.855, ""distance_kraken"": 0.0952000000000055, ""distance_coinbase"": 0.12019999999999698}",1773023326.76998
1034,fifteen_min_KXXRP15M-26MAR082230,xrp,0,74.0,98,0.00217000000000001,low_distance,"{""quote"": {""yes_bid"": 1, ""yes_ask"": 2, ""no_bid"": 98, ""no_ask"": 99}, ""spot_kraken"": 1.34061, ""spot_coinbase"": 1.34065, ""distance_kraken"": 0.0021899999999999142, ""distance_coinbase"": 0.0021500000000000963}",1773023327.61598
1035,fifteen_min_KXBTC15M-26MAR082230,btc,1,72.0,96,55.7874989999982,intent_fired,"{""quote"": {""yes_bid"": 3, ""yes_ask"": 4, ""no_bid"": 96, ""no_ask"": 97}, ""spot_kraken"": 66107.0, ""spot_coinbase"": 66089.945, ""distance_kraken"": 47.2599990000017, ""distance_coinbase"": 64.31499899999471}",1773023329.33595
1036,fifteen_min_KXETH15M-26MAR082230,eth,0,71.0,70,0.782500000000027,low_distance,"{""quote"": {""yes_bid"": 28, ""yes_ask"": 30, ""no_bid"": 70, ""no_ask"": 72}, ""spot_kraken"": 1944.55, ""spot_coinbase"": 1943.965, ""distance_kraken"": 0.4900000000000091, ""distance_coinbase"": 1.0750000000000455}",1773023330.70606
1037,fifteen_min_KXSOL15M-26MAR082230,sol,0,70.0,93,0.107700000000001,low_distance,"{""quote"": {""yes_bid"": 6, ""yes_ask"": 7, ""no_bid"": 93, ""no_ask"": 94}, ""spot_kraken"": 81.88, ""spot_coinbase"": 81.855, ""distance_kraken"": 0.0952000000000055, ""distance_coinbase"": 0.12019999999999698}",1773023332.13181
1038,fifteen_min_KXXRP15M-26MAR082230,xrp,0,68.0,99,0.00231999999999999,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34061, ""spot_coinbase"": 1.34035, ""distance_kraken"": 0.0021899999999999142, ""distance_coinbase"": 0.0024500000000000632}",1773023332.8316
1039,fifteen_min_KXBTC15M-26MAR082230,btc,1,67.0,96,50.6324989999994,intent_fired,"{""quote"": {""yes_bid"": 3, ""yes_ask"": 4, ""no_bid"": 96, ""no_ask"": 97}, ""spot_kraken"": 66107.0, ""spot_coinbase"": 66100.255, ""distance_kraken"": 47.2599990000017, ""distance_coinbase"": 54.00499899999704}",1773023334.69164
1040,fifteen_min_KXETH15M-26MAR082230,eth,0,66.0,70,0.855000000000018,low_distance,"{""quote"": {""yes_bid"": 27, ""yes_ask"": 30, ""no_bid"": 70, ""no_ask"": 73}, ""spot_kraken"": 1944.55, ""spot_coinbase"": 1943.82, ""distance_kraken"": 0.4900000000000091, ""distance_coinbase"": 1.2200000000000273}",1773023335.75561
1041,fifteen_min_KXSOL15M-26MAR082230,sol,0,65.0,91,0.0877000000000052,low_distance,"{""quote"": {""yes_bid"": 8, ""yes_ask"": 9, ""no_bid"": 91, ""no_ask"": 92}, ""spot_kraken"": 81.88, ""spot_coinbase"": 81.895, ""distance_kraken"": 0.0952000000000055, ""distance_coinbase"": 0.08020000000000493}",1773023336.62974
1042,fifteen_min_KXXRP15M-26MAR082230,xrp,0,64.0,99,0.00217000000000001,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34061, ""spot_coinbase"": 1.34065, ""distance_kraken"": 0.0021899999999999142, ""distance_coinbase"": 0.0021500000000000963}",1773023337.88058
1043,fifteen_min_KXBTC15M-26MAR082230,btc,1,62.0,97,50.6324989999994,intent_fired,"{""quote"": {""yes_bid"": 2, ""yes_ask"": 3, ""no_bid"": 97, ""no_ask"": 98}, ""spot_kraken"": 66107.0, ""spot_coinbase"": 66100.255, ""distance_kraken"": 47.2599990000017, ""distance_coinbase"": 54.00499899999704}",1773023339.64875
1044,fifteen_min_KXETH15M-26MAR082230,eth,0,61.0,74,0.504999999999995,low_distance,"{""quote"": {""yes_bid"": 25, ""yes_ask"": 26, ""no_bid"": 74, ""no_ask"": 75}, ""spot_kraken"": 1944.55, ""spot_coinbase"": 1944.52, ""distance_kraken"": 0.4900000000000091, ""distance_coinbase"": 0.5199999999999818}",1773023340.98625
1045,fifteen_min_KXSOL15M-26MAR082230,sol,0,60.0,91,0.0877000000000052,low_distance,"{""quote"": {""yes_bid"": 5, ""yes_ask"": 9, ""no_bid"": 91, ""no_ask"": 95}, ""spot_kraken"": 81.88, ""spot_coinbase"": 81.895, ""distance_kraken"": 0.0952000000000055, ""distance_coinbase"": 0.08020000000000493}",1773023341.82201
1046,fifteen_min_KXXRP15M-26MAR082230,xrp,0,59.0,99,0.00231999999999999,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34061, ""spot_coinbase"": 1.34035, ""distance_kraken"": 0.0021899999999999142, ""distance_coinbase"": 0.0024500000000000632}",1773023342.71622
1047,fifteen_min_KXBTC15M-26MAR082230,btc,0,57.0,81,50.6324989999994,low_bid,"{""quote"": {""yes_bid"": 11, ""yes_ask"": 19, ""no_bid"": 81, ""no_ask"": 89}, ""spot_kraken"": 66107.0, ""spot_coinbase"": 66100.255, ""distance_kraken"": 47.2599990000017, ""distance_coinbase"": 54.00499899999704}",1773023344.62241
1048,fifteen_min_KXETH15M-26MAR082230,eth,0,56.0,38,0.622499999999945,low_distance,"{""quote"": {""yes_bid"": 14, ""yes_ask"": 62, ""no_bid"": 38, ""no_ask"": 86}, ""spot_kraken"": 1944.55, ""spot_coinbase"": 1944.285, ""distance_kraken"": 0.4900000000000091, ""distance_coinbase"": 0.7549999999998818}",1773023345.41858
1049,fifteen_min_KXSOL15M-26MAR082230,sol,0,55.0,71,0.0801999999999978,low_distance,"{""quote"": {""yes_bid"": 13, ""yes_ask"": 29, ""no_bid"": 71, ""no_ask"": 87}, ""spot_kraken"": 81.92, ""spot_coinbase"": 81.87, ""distance_kraken"": 0.05519999999999925, ""distance_coinbase"": 0.10519999999999641}",1773023346.19825
1050,fifteen_min_KXXRP15M-26MAR082230,xrp,0,54.0,99,0.00231999999999999,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34061, ""spot_coinbase"": 1.34035, ""distance_kraken"": 0.0021899999999999142, ""distance_coinbase"": 0.0024500000000000632}",1773023347.04219
1051,fifteen_min_KXBTC15M-26MAR082230,btc,0,52.0,82,55.7874989999982,low_bid,"{""quote"": {""yes_bid"": 16, ""yes_ask"": 18, ""no_bid"": 82, ""no_ask"": 84}, ""spot_kraken"": 66107.0, ""spot_coinbase"": 66089.945, ""distance_kraken"": 47.2599990000017, ""distance_coinbase"": 64.31499899999471}",1773023348.76921
1052,fifteen_min_KXETH15M-26MAR082230,eth,0,52.0,26,0.622499999999945,low_distance,"{""quote"": {""yes_bid"": 27, ""yes_ask"": 74, ""no_bid"": 26, ""no_ask"": 73}, ""spot_kraken"": 1944.55, ""spot_coinbase"": 1944.285, ""distance_kraken"": 0.4900000000000091, ""distance_coinbase"": 0.7549999999998818}",1773023349.54974
1053,fifteen_min_KXSOL15M-26MAR082230,sol,0,51.0,71,0.0801999999999978,low_distance,"{""quote"": {""yes_bid"": 21, ""yes_ask"": 29, ""no_bid"": 71, ""no_ask"": 79}, ""spot_kraken"": 81.92, ""spot_coinbase"": 81.87, ""distance_kraken"": 0.05519999999999925, ""distance_coinbase"": 0.10519999999999641}",1773023350.75427
1054,fifteen_min_KXXRP15M-26MAR082230,xrp,0,50.0,99,0.00194500000000009,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34116, ""spot_coinbase"": 1.34055, ""distance_kraken"": 0.0016400000000000858, ""distance_coinbase"": 0.0022500000000000853}",1773023351.45644
1055,fifteen_min_KXBTC15M-26MAR082230,btc,0,48.0,76,44.2774990000034,low_bid,"{""quote"": {""yes_bid"": 23, ""yes_ask"": 24, ""no_bid"": 76, ""no_ask"": 77}, ""spot_kraken"": 66122.0, ""spot_coinbase"": 66097.965, ""distance_kraken"": 32.2599990000017, ""distance_coinbase"": 56.29499900000519}",1773023353.38874
1056,fifteen_min_KXETH15M-26MAR082230,eth,0,47.0,21,0.622499999999945,low_distance,"{""quote"": {""yes_bid"": 61, ""yes_ask"": 79, ""no_bid"": 21, ""no_ask"": 39}, ""spot_kraken"": 1944.55, ""spot_coinbase"": 1944.285, ""distance_kraken"": 0.4900000000000091, ""distance_coinbase"": 0.7549999999998818}",1773023354.14313
1057,fifteen_min_KXSOL15M-26MAR082230,sol,0,46.0,60,0.0427000000000035,low_distance,"{""quote"": {""yes_bid"": 23, ""yes_ask"": 40, ""no_bid"": 60, ""no_ask"": 77}, ""spot_kraken"": 81.97, ""spot_coinbase"": 81.895, ""distance_kraken"": 0.005200000000002092, ""distance_coinbase"": 0.08020000000000493}",1773023354.97157
1058,fifteen_min_KXXRP15M-26MAR082230,xrp,0,46.0,99,0.00204500000000007,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34116, ""spot_coinbase"": 1.34035, ""distance_kraken"": 0.0016400000000000858, ""distance_coinbase"": 0.0024500000000000632}",1773023355.70795
1059,fifteen_min_KXBTC15M-26MAR082230,btc,0,44.0,59,44.2774990000034,low_bid,"{""quote"": {""yes_bid"": 33, ""yes_ask"": 41, ""no_bid"": 59, ""no_ask"": 67}, ""spot_kraken"": 66122.0, ""spot_coinbase"": 66097.965, ""distance_kraken"": 32.2599990000017, ""distance_coinbase"": 56.29499900000519}",1773023357.46493
1060,fifteen_min_KXETH15M-26MAR082230,eth,0,43.0,17,0.612499999999955,low_distance,"{""quote"": {""yes_bid"": 61, ""yes_ask"": 83, ""no_bid"": 17, ""no_ask"": 39}, ""spot_kraken"": 1944.55, ""spot_coinbase"": 1944.305, ""distance_kraken"": 0.4900000000000091, ""distance_coinbase"": 0.7349999999999}",1773023358.29382
1061,fifteen_min_KXSOL15M-26MAR082230,sol,0,42.0,51,0.0427000000000035,low_distance,"{""quote"": {""yes_bid"": 26, ""yes_ask"": 49, ""no_bid"": 51, ""no_ask"": 74}, ""spot_kraken"": 81.97, ""spot_coinbase"": 81.895, ""distance_kraken"": 0.005200000000002092, ""distance_coinbase"": 0.08020000000000493}",1773023359.18364
1062,fifteen_min_KXXRP15M-26MAR082230,xrp,0,41.0,99,0.00223000000000007,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34079, ""spot_coinbase"": 1.34035, ""distance_kraken"": 0.0020100000000000673, ""distance_coinbase"": 0.0024500000000000632}",1773023360.15979
1063,fifteen_min_KXBTC15M-26MAR082230,btc,0,39.0,61,44.2774990000034,low_bid,"{""quote"": {""yes_bid"": 38, ""yes_ask"": 39, ""no_bid"": 61, ""no_ask"": 62}, ""spot_kraken"": 66122.0, ""spot_coinbase"": 66097.965, ""distance_kraken"": 32.2599990000017, ""distance_coinbase"": 56.29499900000519}",1773023361.87542
1064,fifteen_min_KXETH15M-26MAR082230,eth,0,39.0,8,0.462499999999977,low_distance,"{""quote"": {""yes_bid"": 61, ""yes_ask"": 92, ""no_bid"": 8, ""no_ask"": 39}, ""spot_kraken"": 1944.55, ""spot_coinbase"": 1945.475, ""distance_kraken"": 0.4900000000000091, ""distance_coinbase"": 0.43499999999994543}",1773023362.58274
1065,fifteen_min_KXSOL15M-26MAR082230,sol,0,38.0,52,0.0150000000000006,low_distance,"{""quote"": {""yes_bid"": 24, ""yes_ask"": 48, ""no_bid"": 52, ""no_ask"": 76}, ""spot_kraken"": 81.98, ""spot_coinbase"": 81.95, ""distance_kraken"": 0.004800000000003024, ""distance_coinbase"": 0.025199999999998113}",1773023363.3136
1066,fifteen_min_KXXRP15M-26MAR082230,xrp,0,37.0,99,0.00223000000000007,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34079, ""spot_coinbase"": 1.34035, ""distance_kraken"": 0.0020100000000000673, ""distance_coinbase"": 0.0024500000000000632}",1773023364.32151
1067,fifteen_min_KXBTC15M-26MAR082230,btc,0,35.0,68,36.7774990000034,low_distance,"{""quote"": {""yes_bid"": 29, ""yes_ask"": 32, ""no_bid"": 68, ""no_ask"": 71}, ""spot_kraken"": 66137.0, ""spot_coinbase"": 66097.965, ""distance_kraken"": 17.2599990000017, ""distance_coinbase"": 56.29499900000519}",1773023366.15612
1068,fifteen_min_KXETH15M-26MAR082230,eth,0,34.0,6,0.682500000000005,low_distance,"{""quote"": {""yes_bid"": 74, ""yes_ask"": 94, ""no_bid"": 6, ""no_ask"": 26}, ""spot_kraken"": 1945.97, ""spot_coinbase"": 1945.475, ""distance_kraken"": 0.9300000000000637, ""distance_coinbase"": 0.43499999999994543}",1773023366.98556
1069,fifteen_min_KXSOL15M-26MAR082230,sol,0,34.0,62,0.0150000000000006,low_distance,"{""quote"": {""yes_bid"": 13, ""yes_ask"": 38, ""no_bid"": 62, ""no_ask"": 87}, ""spot_kraken"": 81.98, ""spot_coinbase"": 81.95, ""distance_kraken"": 0.004800000000003024, ""distance_coinbase"": 0.025199999999998113}",1773023367.7834
1070,fifteen_min_KXXRP15M-26MAR082230,xrp,0,33.0,99,0.00178,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34079, ""spot_coinbase"": 1.34125, ""distance_kraken"": 0.0020100000000000673, ""distance_coinbase"": 0.0015499999999999403}",1773023368.68181
1071,fifteen_min_KXBTC15M-26MAR082230,btc,0,31.0,81,16.252499000002,low_distance,"{""quote"": {""yes_bid"": 9, ""yes_ask"": 19, ""no_bid"": 81, ""no_ask"": 91}, ""spot_kraken"": 66137.0, ""spot_coinbase"": 66139.015, ""distance_kraken"": 17.2599990000017, ""distance_coinbase"": 15.24499900000228}",1773023370.57627
1072,fifteen_min_KXETH15M-26MAR082230,eth,0,30.0,3,0.542500000000018,low_distance,"{""quote"": {""yes_bid"": 74, ""yes_ask"": 97, ""no_bid"": 3, ""no_ask"": 26}, ""spot_kraken"": 1945.69, ""spot_coinbase"": 1945.475, ""distance_kraken"": 0.650000000000091, ""distance_coinbase"": 0.43499999999994543}",1773023371.42349
1073,fifteen_min_KXSOL15M-26MAR082230,sol,0,29.0,54,0.0150000000000006,low_distance,"{""quote"": {""yes_bid"": 20, ""yes_ask"": 46, ""no_bid"": 54, ""no_ask"": 80}, ""spot_kraken"": 81.98, ""spot_coinbase"": 81.95, ""distance_kraken"": 0.004800000000003024, ""distance_coinbase"": 0.025199999999998113}",1773023372.25585
1074,fifteen_min_KXXRP15M-26MAR082230,xrp,0,28.0,99,0.00218000000000007,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34069, ""spot_coinbase"": 1.34055, ""distance_kraken"": 0.0021100000000000563, ""distance_coinbase"": 0.0022500000000000853}",1773023372.98122
1075,fifteen_min_KXBTC15M-26MAR082230,btc,0,27.0,99,14.0199990000037,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66137.0, ""spot_coinbase"": 66143.48, ""distance_kraken"": 17.2599990000017, ""distance_coinbase"": 10.779999000005773}",1773023374.64172
1076,fifteen_min_KXETH15M-26MAR082230,eth,0,26.0,3,0.555000000000064,low_distance,"{""quote"": {""yes_bid"": 72, ""yes_ask"": 97, ""no_bid"": 3, ""no_ask"": 28}, ""spot_kraken"": 1945.69, ""spot_coinbase"": 1945.5, ""distance_kraken"": 0.650000000000091, ""distance_coinbase"": 0.4600000000000364}",1773023375.44446
1077,fifteen_min_KXSOL15M-26MAR082230,sol,0,25.0,97,0.0200000000000031,low_distance,"{""quote"": {""yes_bid"": 2, ""yes_ask"": 3, ""no_bid"": 97, ""no_ask"": 98}, ""spot_kraken"": 81.98, ""spot_coinbase"": 81.94, ""distance_kraken"": 0.004800000000003024, ""distance_coinbase"": 0.03520000000000323}",1773023376.28597
1078,fifteen_min_KXXRP15M-26MAR082230,xrp,0,24.0,99,0.00197999999999998,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34069, ""spot_coinbase"": 1.34095, ""distance_kraken"": 0.0021100000000000563, ""distance_coinbase"": 0.0018499999999999073}",1773023377.51276
1079,fifteen_min_KXBTC15M-26MAR082230,btc,0,22.0,99,11.1424990000014,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66137.0, ""spot_coinbase"": 66149.235, ""distance_kraken"": 17.2599990000017, ""distance_coinbase"": 5.024999000001117}",1773023379.35523
1080,fifteen_min_KXETH15M-26MAR082230,eth,0,21.0,20,0.555000000000064,low_distance,"{""quote"": {""yes_bid"": 52, ""yes_ask"": 80, ""no_bid"": 20, ""no_ask"": 48}, ""spot_kraken"": 1945.69, ""spot_coinbase"": 1945.5, ""distance_kraken"": 0.650000000000091, ""distance_coinbase"": 0.4600000000000364}",1773023380.02032
1081,fifteen_min_KXSOL15M-26MAR082230,sol,0,20.0,97,0.00250000000000483,low_distance,"{""quote"": {""yes_bid"": 2, ""yes_ask"": 3, ""no_bid"": 97, ""no_ask"": 98}, ""spot_kraken"": 81.98, ""spot_coinbase"": 81.975, ""distance_kraken"": 0.004800000000003024, ""distance_coinbase"": 0.0002000000000066393}",1773023380.82758
1082,fifteen_min_KXXRP15M-26MAR082230,xrp,0,20.0,99,0.00197999999999998,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34069, ""spot_coinbase"": 1.34095, ""distance_kraken"": 0.0021100000000000563, ""distance_coinbase"": 0.0018499999999999073}",1773023381.74132
1083,fifteen_min_KXBTC15M-26MAR082230,btc,0,18.0,99,11.2924990000029,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66136.7, ""spot_coinbase"": 66149.235, ""distance_kraken"": 17.55999900000461, ""distance_coinbase"": 5.024999000001117}",1773023383.43971
1084,fifteen_min_KXETH15M-26MAR082230,eth,0,17.0,23,0.657499999999914,low_distance,"{""quote"": {""yes_bid"": 48, ""yes_ask"": 77, ""no_bid"": 23, ""no_ask"": 52}, ""spot_kraken"": 1944.16, ""spot_coinbase"": 1945.475, ""distance_kraken"": 0.8799999999998818, ""distance_coinbase"": 0.43499999999994543}",1773023384.13869
1085,fifteen_min_KXSOL15M-26MAR082230,sol,0,16.0,99,0.00250000000000483,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 81.98, ""spot_coinbase"": 81.975, ""distance_kraken"": 0.004800000000003024, ""distance_coinbase"": 0.0002000000000066393}",1773023384.82043
1086,fifteen_min_KXXRP15M-26MAR082230,xrp,0,16.0,99,0.00236999999999998,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34001, ""spot_coinbase"": 1.34085, ""distance_kraken"": 0.00279000000000007, ""distance_coinbase"": 0.0019499999999998963}",1773023385.72587
1087,fifteen_min_KXBTC15M-26MAR082230,btc,0,14.0,99,27.5824990000037,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66122.0, ""spot_coinbase"": 66131.355, ""distance_kraken"": 32.2599990000017, ""distance_coinbase"": 22.904999000005773}",1773023387.4728
1088,fifteen_min_KXETH15M-26MAR082230,eth,0,13.0,41,0.837499999999977,low_distance,"{""quote"": {""yes_bid"": 22, ""yes_ask"": 59, ""no_bid"": 41, ""no_ask"": 78}, ""spot_kraken"": 1944.16, ""spot_coinbase"": 1945.835, ""distance_kraken"": 0.8799999999998818, ""distance_coinbase"": 0.7950000000000728}",1773023388.38333
1089,fifteen_min_KXSOL15M-26MAR082230,sol,0,12.0,99,0.037700000000001,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 81.9, ""spot_coinbase"": 81.975, ""distance_kraken"": 0.07519999999999527, ""distance_coinbase"": 0.0002000000000066393}",1773023389.37185
1090,fifteen_min_KXXRP15M-26MAR082230,xrp,0,11.0,99,0.00262999999999991,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.33939, ""spot_coinbase"": 1.34095, ""distance_kraken"": 0.003409999999999913, ""distance_coinbase"": 0.0018499999999999073}",1773023390.29343
1091,fifteen_min_KXBTC15M-26MAR082230,btc,0,9.0,99,25.492499,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66108.3, ""spot_coinbase"": 66149.235, ""distance_kraken"": 45.95999899999879, ""distance_coinbase"": 5.024999000001117}",1773023392.06986
1092,fifteen_min_KXETH15M-26MAR082230,eth,0,8.0,5,0.795000000000073,low_distance,"{""quote"": {""yes_bid"": 60, ""yes_ask"": 95, ""no_bid"": 5, ""no_ask"": 40}, ""spot_kraken"": 1943.75, ""spot_coinbase"": 1945.835, ""distance_kraken"": 1.2899999999999636, ""distance_coinbase"": 0.7950000000000728}",1773023392.76002
1093,fifteen_min_KXSOL15M-26MAR082230,sol,0,8.0,99,0.0527000000000015,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 81.91, ""spot_coinbase"": 81.935, ""distance_kraken"": 0.06520000000000437, ""distance_coinbase"": 0.04019999999999868}",1773023393.58913
1094,fifteen_min_KXXRP15M-26MAR082230,xrp,0,7.0,99,0.00254999999999994,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.33965, ""spot_coinbase"": 1.34085, ""distance_kraken"": 0.003149999999999986, ""distance_coinbase"": 0.0019499999999998963}",1773023394.49866
1095,fifteen_min_KXBTC15M-26MAR082230,btc,0,5.0,99,25.492499,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66108.3, ""spot_coinbase"": 66149.235, ""distance_kraken"": 45.95999899999879, ""distance_coinbase"": 5.024999000001117}",1773023396.40478
1096,fifteen_min_KXETH15M-26MAR082230,eth,0,4.0,0,0.722499999999968,low_distance,"{""quote"": {""yes_bid"": 97, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 3}, ""spot_kraken"": 1943.75, ""spot_coinbase"": 1944.885, ""distance_kraken"": 1.2899999999999636, ""distance_coinbase"": 0.15499999999997272}",1773023397.59216
1097,fifteen_min_KXSOL15M-26MAR082230,sol,0,3.0,99,0.0527000000000015,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 81.91, ""spot_coinbase"": 81.935, ""distance_kraken"": 0.06520000000000437, ""distance_coinbase"": 0.04019999999999868}",1773023398.48392
1098,fifteen_min_KXXRP15M-26MAR082230,xrp,1,2.0,99,0.00314499999999995,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.33946, ""spot_coinbase"": 1.33985, ""distance_kraken"": 0.0033399999999998986, ""distance_coinbase"": 0.002950000000000008}",1773023399.38337
1099,fifteen_min_KXSOL15M-26MAR082245,sol,0,75.0,0,0.879200000000004,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.83, ""spot_coinbase"": 82.815, ""distance_kraken"": 0.8867000000000047, ""distance_coinbase"": 0.8717000000000041}",1773024226.11086
